CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change
SBA000462,application,Server Based Application,WBS000073,IM0027223,Closed,4,4,4,0.729586293,incident,KM0001363,closed,0,10-01-2014 11:27,,10-01-2014 12:00,10-01-2014 12:00,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0027224,Closed,4,4,4,0.06550666,incident,KM0001867,closed,0,10-01-2014 11:29,,10-01-2014 11:56,10-01-2014 11:56,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0027225,Closed,4,4,4,0.969572328,incident,KM0001867,closed,0,10-01-2014 11:30,,10-01-2014 11:45,10-01-2014 11:45,0,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0027226,Closed,5,5,5,0.862661516,request for information,KM0001114,closed,2,10-01-2014 11:36,,22-01-2014 11:30,22-01-2014 11:30,8,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0027227,Closed,4,4,4,0.981884604,incident,KM0000611,closed,5,10-01-2014 11:41,,20-03-2014 10:44,20-03-2014 10:44,5,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0027228,Closed,5,5,5,0.730603873,request for information,KM0001113,closed,15,10-01-2014 11:41,15-01-2014 12:54,24-02-2014 08:17,24-02-2014 08:17,3,,,,,,
DTA000616,application,Desktop Application,WBS000089,IM0027229,Closed,4,4,4,0.83095843,incident,KM0001566,closed,0,10-01-2014 11:43,,17-01-2014 09:15,17-01-2014 09:15,3,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0027230,Closed,4,4,4,0.163382575,incident,KM0001363,closed,0,10-01-2014 11:44,,10-01-2014 12:06,10-01-2014 12:06,0,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0027231,Closed,5,5,5,0.58192952,request for information,KM0001114,closed,0,10-01-2014 11:52,,10-01-2014 12:22,10-01-2014 12:22,0,,,,,,
WBA000011,application,Web Based Application,WBS000152,IM0027232,Closed,5,5,5,0.255527153,incident,KM0002227,closed,2,10-01-2014 11:55,13-01-2014 09:20,13-01-2014 14:51,13-01-2014 14:52,9,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0027233,Closed,5,5,5,0.268320305,request for information,KM0001114,closed,2,10-01-2014 11:59,,10-01-2014 16:09,10-01-2014 16:09,4,,,,,,
SBA000531,application,Server Based Application,WBS000108,IM0027234,Closed,4,4,4,0.153971533,incident,KM0000533,closed,0,10-01-2014 12:01,,10-01-2014 16:22,10-01-2014 16:22,0,,,,,,
SBA000295,application,Server Based Application,WBS000268,IM0027235,Closed,4,4,4,0.861634545,incident,KM0000368,closed,0,10-01-2014 12:06,,13-01-2014 16:51,13-01-2014 16:51,1,,,,,,
CBD000321,computer,Banking Device,WBS000146,IM0027236,Closed,2,2,2,0.046356151,incident,KM0000274,closed,0,10-01-2014 12:08,,,10-01-2014 15:31,3,,,,,,
SBA000531,application,Server Based Application,WBS000108,IM0027237,Closed,4,4,4,0.466900238,incident,KM0000533,closed,0,10-01-2014 12:11,,10-01-2014 16:22,10-01-2014 16:22,4,,,,,,
WBA000144,application,Web Based Application,WBS000318,IM0027238,Closed,4,4,4,0.708176686,incident,KM0000846,closed,0,10-01-2014 12:11,,10-01-2014 12:25,10-01-2014 12:25,0,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0027239,Closed,4,4,4,0.609322926,incident,KM0001363,closed,0,10-01-2014 12:14,,10-01-2014 12:22,10-01-2014 12:22,0,,,,,,
WBA000008,application,Web Based Application,WBS000167,IM0027240,Closed,5,5,5,0.242353025,incident,KM0000069,closed,0,10-01-2014 12:18,,10-01-2014 15:56,10-01-2014 15:56,3,,,,,,
SUB000523,subapplication,Web Based Application,WBS000073,IM0027241,Closed,4,4,4,0.519084417,incident,KM0000818,closed,0,10-01-2014 12:19,,10-01-2014 14:53,10-01-2014 14:53,2,,,,,,
SBA000805,application,Server Based Application,WBS000016,IM0027242,Closed,3,3,3,0.659014006,incident,KM0000938,closed,0,10-01-2014 12:19,,10-01-2014 12:20,10-01-2014 12:20,0,,,,,,
SBA000759,application,Server Based Application,WBS000296,IM0027243,Closed,5,5,5,0.668282258,request for information,KM0001032,closed,1,10-01-2014 12:19,,13-01-2014 14:19,13-01-2014 14:19,1,,,,,,
WBA000008,application,Web Based Application,WBS000167,IM0027244,Closed,5,5,5,0.264675604,incident,KM0000069,closed,4,10-01-2014 12:21,,17-01-2014 14:00,17-01-2014 14:02,5,,,,,,
SBA000131,application,Server Based Application,WBS000023,IM0027245,Closed,NS,3,NA,0.887401762,incident,KM0000940,closed,0,10-01-2014 12:23,,10-01-2014 13:34,10-01-2014 13:34,1,,,,,,
SBA000759,application,Server Based Application,WBS000296,IM0027246,Closed,4,4,4,0.015926315,request for information,KM0001031,closed,0,10-01-2014 12:23,,20-02-2014 17:58,20-02-2014 17:58,3,,,,,,
SBA000626,application,Server Based Application,WBS000255,IM0027247,Closed,4,4,4,0.042015646,incident,KM0000587,closed,2,10-01-2014 12:29,,10-01-2014 14:07,10-01-2014 14:07,1,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0027248,Closed,5,5,5,0.574435901,request for information,KM0001114,closed,0,10-01-2014 12:30,,10-01-2014 13:59,10-01-2014 13:59,0,,,,,,
LAP001017,computer,Laptop,WBS000091,IM0027249,Closed,5,5,5,0.210091376,incident,KM0000318,closed,2,10-01-2014 12:46,,21-01-2014 09:59,21-01-2014 10:00,5,,,,,,
SBA000063,application,Server Based Application,WBS000264,IM0027250,Closed,5,5,5,0.52586045,incident,KM0001622,closed,0,10-01-2014 12:53,,13-01-2014 10:20,13-01-2014 10:53,0,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0027251,Closed,4,4,4,0.241530525,incident,KM0001364,closed,0,10-01-2014 12:53,,10-01-2014 13:44,10-01-2014 13:44,0,,,,,,
SBA000711,application,Server Based Application,WBS000115,IM0027252,Closed,3,3,3,0.521768545,incident,KM0000891,closed,0,10-01-2014 12:54,,10-01-2014 16:21,10-01-2014 16:21,0,,,,,,
SBA000805,application,Server Based Application,WBS000016,IM0027253,Closed,3,3,3,0.907290185,incident,KM0000938,closed,0,10-01-2014 13:15,,10-01-2014 13:16,10-01-2014 13:16,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0027254,Closed,4,4,4,0.339613536,incident,KM0000752,closed,0,10-01-2014 13:16,,10-01-2014 17:15,10-01-2014 17:16,3,,,,,,
WBA000058,application,Web Based Application,WBS000073,IM0027255,Closed,4,4,4,0.645672991,incident,KM0002043,closed,0,10-01-2014 13:21,,10-01-2014 14:32,10-01-2014 14:32,11,,,,,,
WBA000058,application,Web Based Application,WBS000073,IM0027256,Closed,4,4,4,0.464513711,incident,KM0001962,closed,5,10-01-2014 13:29,17-01-2014 15:56,23-01-2014 11:12,23-01-2014 11:12,4,,,,,,
WBA000058,application,Web Based Application,WBS000073,IM0027257,Closed,4,4,4,0.161003295,incident,KM0002043,closed,0,10-01-2014 13:29,,10-01-2014 13:45,10-01-2014 13:45,0,,,,,,
LAP000672,computer,Laptop,WBS000091,IM0027258,Closed,4,4,4,0.857409149,incident,KM0000092,closed,6,10-01-2014 13:34,,14-01-2014 16:41,14-01-2014 16:41,2,,,,,,
SUB000479,subapplication,Web Based Application,WBS000015,IM0027259,Closed,5,5,5,0.191583952,incident,KM0000454,closed,0,10-01-2014 13:52,,10-01-2014 14:36,10-01-2014 14:36,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0027260,Closed,4,4,4,0.32521002,incident,KM0001179,closed,0,10-01-2014 13:54,,10-01-2014 15:19,10-01-2014 15:19,1,,,,,,
DTA000057,application,Desktop Application,WBS000094,IM0027261,Closed,5,5,5,0.801336525,request for information,KM0001405,closed,0,10-01-2014 13:55,,10-01-2014 15:18,10-01-2014 15:19,1,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0027262,Closed,4,4,4,0.525849163,incident,KM0000752,closed,1,10-01-2014 13:58,,10-01-2014 14:56,10-01-2014 14:56,0,,,,,,
LAP000198,computer,Laptop,WBS000091,IM0027263,Closed,5,5,5,0.786605667,incident,KM0000318,closed,3,10-01-2014 14:09,,21-01-2014 10:02,21-01-2014 10:02,67,,,,,,
SBA000167,application,Server Based Application,WBS000296,IM0027264,Closed,4,4,4,0.291205125,incident,KM0001033,closed,0,10-01-2014 14:12,,13-01-2014 11:03,13-01-2014 11:03,7,,,,,,
SBA000665,application,Server Based Application,WBS000122,IM0027265,Closed,5,5,5,0.790465957,incident,KM0000602,closed,4,10-01-2014 14:16,,20-01-2014 10:59,20-01-2014 10:59,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0027266,Closed,4,4,4,0.814417985,incident,KM0000744,closed,3,10-01-2014 14:27,,13-01-2014 13:05,13-01-2014 13:06,9,,,,,,
SBA000439,application,Server Based Application,WBS000219,IM0027267,Closed,5,5,5,0.250961712,request for information,KM0001830,closed,2,10-01-2014 14:28,,31-01-2014 14:46,31-01-2014 14:46,10,,,,,,
SBA000847,application,Server Based Application,WBS000199,IM0027268,Closed,3,3,3,0.184633743,incident,KM0000940,closed,0,10-01-2014 14:39,,10-01-2014 15:21,10-01-2014 15:21,0,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0027269,Closed,4,4,4,0.9384013,incident,KM0000711,closed,3,10-01-2014 14:41,,15-01-2014 08:32,15-01-2014 08:32,1,,,,,,
ADB000021,database,Database,WBS000253,IM0027270,Closed,4,4,4,0.374839348,incident,KM0002230,closed,0,10-01-2014 14:46,,13-01-2014 10:21,13-01-2014 10:22,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0027271,Closed,4,4,4,0.692045326,incident,KM0001013,closed,0,10-01-2014 14:48,,10-01-2014 15:10,10-01-2014 15:10,0,,,,,,
SBA000659,application,Server Based Application,WBS000255,IM0027272,Closed,4,4,4,0.737458376,incident,KM0002059,closed,2,10-01-2014 14:53,,13-01-2014 10:02,13-01-2014 10:02,5,,,,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0027273,Closed,5,5,5,0.307724515,request for information,KM0000226,closed,0,10-01-2014 14:55,,10-01-2014 15:39,10-01-2014 15:39,0,,,,,,
SBA000609,application,Server Based Application,WBS000263,IM0027274,Closed,5,5,5,0.502434514,request for information,KM0001825,closed,3,10-01-2014 15:03,,15-01-2014 15:32,15-01-2014 15:32,3,,,,,,
DTA000016,application,Desktop Application,WBS000096,IM0027275,Closed,4,4,4,0.039020443,incident,KM0001026,closed,0,10-01-2014 15:05,,17-01-2014 07:49,17-01-2014 07:49,2,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0027276,Closed,5,5,5,0.981068709,incident,KM0001363,closed,2,10-01-2014 15:10,,16-01-2014 15:53,16-01-2014 15:53,4,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0027277,Closed,4,4,4,0.76124507,incident,KM0001363,closed,1,10-01-2014 15:13,,13-01-2014 14:51,13-01-2014 14:51,1,,,,,,
DTA000016,application,Desktop Application,WBS000096,IM0027278,Closed,4,4,4,0.256422245,incident,KM0001026,closed,0,10-01-2014 15:15,,10-01-2014 16:00,10-01-2014 16:01,0,,,,,,
SBA000834,application,Server Based Application,WBS000223,IM0027279,Closed,4,4,4,0.827858585,incident,KM0001308,closed,0,10-01-2014 15:21,,16-01-2014 16:27,16-01-2014 16:27,4,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0027280,Closed,4,4,4,0.463763866,incident,KM0000741,closed,1,10-01-2014 15:22,10-01-2014 15:46,13-01-2014 11:09,13-01-2014 11:09,6,,,,,,
SBA000743,application,Server Based Application,WBS000076,IM0027281,Closed,5,5,5,0.180188848,request for information,KM0001882,closed,0,10-01-2014 15:24,13-01-2014 15:08,13-01-2014 15:08,13-01-2014 15:08,9,,,,,,
SBA000609,application,Server Based Application,WBS000263,IM0027282,Closed,5,5,5,0.462332988,request for information,KM0001825,closed,2,10-01-2014 15:26,,13-01-2014 11:49,13-01-2014 11:49,6,,,,,,
SBA000607,application,Server Based Application,WBS000263,IM0027283,Closed,4,4,4,0.199140226,incident,KM0001106,closed,1,10-01-2014 15:47,,13-01-2014 11:28,13-01-2014 11:28,6,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0027284,Closed,4,4,4,0.558517781,incident,KM0000741,closed,0,10-01-2014 15:53,,10-01-2014 16:45,10-01-2014 16:45,0,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0027285,Closed,5,5,5,0.150002873,request for information,KM0001114,closed,0,10-01-2014 15:54,,10-01-2014 16:06,10-01-2014 16:06,0,,,,,,
WBA000043,application,Web Based Application,WBS000044,IM0027286,Closed,4,4,4,0.08582723,incident,KM0000285,closed,0,10-01-2014 15:54,,,14-01-2014 15:52,0,,,,,,
SBA000607,application,Server Based Application,WBS000263,IM0027287,Closed,4,4,4,0.160972097,incident,KM0001106,closed,1,10-01-2014 15:56,,13-01-2014 11:31,13-01-2014 11:31,6,,,,,,
SBA000317,application,Server Based Application,WBS000048,IM0027288,Closed,5,5,5,0.056411016,incident,KM0000310,closed,0,10-01-2014 15:59,,13-01-2014 14:45,13-01-2014 14:45,0,,,,,,
SBA000045,application,Server Based Application,WBS000170,IM0027289,Closed,5,5,5,0.540330457,incident,KM0000566,closed,0,10-01-2014 15:59,,29-01-2014 10:52,29-01-2014 10:52,3,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0027290,Closed,4,4,4,0.37332914,incident,KM0000760,closed,0,10-01-2014 16:12,,15-01-2014 07:53,15-01-2014 07:53,2,,,,,,
SBA000054,application,Server Based Application,WBS000013,IM0027291,Closed,3,3,3,0.076643605,incident,KM0000052,closed,0,10-01-2014 13:48,,10-01-2014 14:12,10-01-2014 14:13,0,,,,,,
SBA000590,application,Server Based Application,WBS000149,IM0027292,Closed,5,5,5,0.303238388,request for information,KM0000995,closed,2,10-01-2014 13:52,,13-01-2014 11:25,13-01-2014 11:25,4,,,,,,
SBA000054,application,Server Based Application,WBS000013,IM0027293,Closed,3,3,3,0.502322821,incident,KM0000052,closed,0,10-01-2014 13:55,,10-01-2014 14:30,10-01-2014 14:30,0,,,,,,
SBA000607,application,Server Based Application,WBS000263,IM0027294,Closed,5,5,5,0.608314652,incident,KM0000592,closed,2,10-01-2014 13:57,,27-01-2014 15:55,27-01-2014 15:56,1,,,,,,
SBA000759,application,Server Based Application,WBS000296,IM0027295,Closed,4,4,4,0.76000359,request for information,KM0001031,closed,0,10-01-2014 14:06,,15-01-2014 14:19,15-01-2014 14:19,3,,,,,,
WBA000144,application,Web Based Application,WBS000318,IM0027296,Closed,5,5,5,0.150689403,incident,KM0001835,closed,17,10-01-2014 14:10,29-01-2014 15:57,21-02-2014 17:28,21-02-2014 17:28,2,,,,,,
SBA000020,application,Server Based Application,WBS000188,IM0027297,Closed,4,4,4,0.818731617,incident,KM0000028,closed,2,10-01-2014 14:11,,08-03-2014 12:07,08-03-2014 12:07,7,,,,,,
SAN000182,storage,SAN,WBS000128,IM0027298,Closed,4,4,4,0.690483645,incident,KM0002125,closed,0,10-01-2014 14:19,,13-01-2014 09:27,13-01-2014 09:27,5,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0027299,Closed,4,4,4,0.594223601,incident,KM0000611,closed,8,10-01-2014 14:20,,03-02-2014 10:03,03-02-2014 10:04,1,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0027300,Closed,4,4,4,0.929085148,incident,KM0001951,closed,0,10-01-2014 14:53,,10-01-2014 15:30,10-01-2014 15:30,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0027301,Closed,4,4,4,0.921183213,incident,KM0002186,closed,1,10-01-2014 14:58,,10-01-2014 15:24,10-01-2014 15:24,0,,,,,,
DTA000415,application,Desktop Application,WBS000135,IM0027302,Closed,5,5,5,0.829806269,request for information,KM0000874,closed,0,10-01-2014 15:14,,13-01-2014 13:06,13-01-2014 13:06,8,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0027303,Closed,4,5,4,0.246030063,incident,KM0000711,closed,4,10-01-2014 15:26,,16-01-2014 14:59,16-01-2014 15:01,3,,,,,,
SBA000063,application,Server Based Application,WBS000264,IM0027304,Closed,5,5,5,0.896655253,incident,KM0001622,closed,0,10-01-2014 15:44,,13-01-2014 10:16,13-01-2014 10:16,0,,,,,,
LAP000012,computer,Laptop,WBS000091,IM0027305,Closed,5,5,5,0.129718258,incident,KM0001444,closed,0,10-01-2014 15:47,,10-01-2014 15:55,10-01-2014 15:55,0,,,,,,
SBA000686,application,Server Based Application,WBS000239,IM0027306,Closed,5,5,5,0.942434059,request for information,KM0000651,closed,13,10-01-2014 15:50,,17-01-2014 10:57,17-01-2014 10:58,4,,,,,,
APP000005,application,Citrix,WBS000292,IM0027307,Closed,4,4,4,0.392823561,incident,KM0001131,closed,0,10-01-2014 16:05,,10-01-2014 16:29,10-01-2014 16:29,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0027308,Closed,4,4,4,0.199030942,incident,KM0002041,closed,0,10-01-2014 16:21,,10-01-2014 16:36,10-01-2014 16:36,0,,,,,,
SBA000079,application,Server Based Application,WBS000223,IM0027309,Closed,4,4,4,0.156328601,incident,KM0000083,closed,1,10-01-2014 16:21,,14-01-2014 10:15,14-01-2014 10:15,1,,,,,,
SBA000079,application,Server Based Application,WBS000223,IM0027310,Closed,4,4,4,0.070557222,incident,KM0000083,closed,0,10-01-2014 16:25,,15-01-2014 08:04,15-01-2014 08:04,2,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0027311,Closed,4,4,4,0.527548253,incident,KM0001736,closed,0,10-01-2014 16:34,,10-01-2014 16:48,10-01-2014 16:48,0,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0027312,Closed,5,5,5,0.659636217,request for information,KM0001114,closed,2,10-01-2014 16:56,,13-01-2014 11:18,13-01-2014 11:18,4,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0027313,Closed,5,5,5,0.752662386,request for information,KM0001114,closed,2,10-01-2014 17:05,,13-01-2014 07:29,13-01-2014 07:29,0,,,,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0027314,Closed,5,5,5,0.550657795,request for information,KM0000226,closed,0,10-01-2014 17:21,,10-01-2014 17:31,10-01-2014 17:32,0,,,,,,
SBA000017,application,Server Based Application,WBS000099,IM0027315,Closed,3,3,3,0.100341318,incident,KM0000480,closed,0,10-01-2014 17:50,,,10-01-2014 17:53,0,,,,,,
SBA000427,application,Server Based Application,WBS000307,IM0027316,Closed,3,3,3,0.797525052,incident,KM0001350,closed,0,11-01-2014 10:04,,11-01-2014 10:15,11-01-2014 10:16,0,Data,1,SD0082279,,,
DCE000111,hardware,DataCenterEquipment,WBS000299,IM0027317,Closed,3,3,3,0.597942802,incident,KM0002226,closed,2,11-01-2014 14:38,,14-01-2014 07:30,14-01-2014 07:30,0,Hardware,1,SD0082280,,,
SUB000424,subapplication,Web Based Application,WBS000073,IM0027318,Closed,4,4,4,0.781995212,incident,KM0000702,closed,0,10-01-2014 14:18,,10-01-2014 15:11,10-01-2014 15:11,0,,,,,,
SBA000540,application,Server Based Application,WBS000062,IM0027319,Closed,5,5,5,0.796056355,request for information,KM0000042,closed,1,10-01-2014 14:37,,10-01-2014 16:06,10-01-2014 16:06,1,,,,,,
SBA000689,application,Server Based Application,WBS000228,IM0027320,Closed,5,5,5,0.941547253,request for information,KM0000656,closed,0,10-01-2014 14:43,,10-01-2014 16:02,10-01-2014 16:03,1,,,,,,
SUB000538,subapplication,Web Based Application,WBS000073,IM0027321,Closed,4,4,4,0.221399999,incident,KM0001961,closed,1,10-01-2014 15:08,,10-01-2014 15:41,10-01-2014 15:41,0,,,,,,
SBA000805,application,Server Based Application,WBS000016,IM0027322,Closed,NS,3,NA,0.180913555,incident,KM0000938,closed,2,10-01-2014 15:49,,16-01-2014 15:15,16-01-2014 15:15,41,,,,,,
SBA000847,application,Server Based Application,WBS000199,IM0027323,Closed,3,3,3,0.461980875,incident,KM0000940,closed,0,10-01-2014 16:05,,10-01-2014 16:58,10-01-2014 16:59,0,,,,,,
WBA000103,application,Web Based Application,WBS000073,IM0027324,Closed,4,4,4,0.185049828,incident,KM0001624,closed,0,10-01-2014 16:12,,10-01-2014 17:02,10-01-2014 17:02,0,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0027325,Closed,5,5,5,0.465712068,request for information,KM0001104,closed,2,10-01-2014 19:44,,13-01-2014 13:58,13-01-2014 13:58,6,,,,,,
SBA000689,application,Server Based Application,WBS000228,IM0027326,Closed,5,5,5,0.22274655,request for information,KM0000656,closed,0,11-01-2014 12:30,,13-01-2014 07:55,13-01-2014 07:56,0,,,,,,
CBA000014,application,Client Based Application,WBS000073,IM0027327,Closed,4,4,4,0.884276077,incident,KM0001346,closed,2,10-01-2014 14:25,14-01-2014 15:48,05-02-2014 14:13,05-02-2014 14:13,5,,,,,,
WBA000058,application,Web Based Application,WBS000073,IM0027328,Closed,4,4,4,0.230782693,incident,KM0002043,closed,0,10-01-2014 14:34,,10-01-2014 14:37,10-01-2014 14:37,0,,,,,,
DTA000057,application,Desktop Application,WBS000094,IM0027329,Closed,5,5,5,0.652739517,request for information,KM0001405,closed,3,10-01-2014 14:40,,14-01-2014 14:52,14-01-2014 14:52,1,,,,,,
SBA000086,application,Server Based Application,WBS000256,IM0027330,Closed,5,5,5,0.999978291,incident,KM0001000,closed,3,10-01-2014 14:44,,15-01-2014 09:44,15-01-2014 09:44,1,,,,,,
WBA000126,application,Web Based Application,WBS000148,IM0027331,Closed,5,4,4,0.022585588,request for information,KM0000632,closed,0,10-01-2014 14:44,,10-01-2014 18:11,10-01-2014 18:12,3,,,,,,
SBA000607,application,Server Based Application,WBS000263,IM0027332,Closed,4,4,4,0.016799842,incident,KM0001106,closed,3,10-01-2014 14:47,13-01-2014 15:44,14-01-2014 10:56,14-01-2014 10:56,11,,,,,,
